17891.82129	-102.24759	-7.88516	4.96694	8.55938	20.82657	-11.32582	0.37819	
-102.24759	17891.82129	-39.99105	-9.69080	2.10742	-17.59789	3.58997	0.78662	
-7.88516	-39.99105	17891.82129	-125.37533	1.80483	-11.42357	1.79264	-2.88691	
4.96694	-9.69080	-125.37533	17891.82129	103.72399	-25.68033	62.50512	1.89775	
8.55938	2.10742	1.80483	103.72399	17891.82129	-86.76920	18.89036	7.45196	
20.82657	-17.59789	-11.42357	-25.68033	-86.76920	17891.82129	-42.71969	3.16619	
-11.32582	3.58997	1.79264	62.50512	18.89036	-42.71969	17891.82129	-10.38030	
0.37819	0.78662	-2.88691	1.89775	7.45196	3.16619	-10.38030	17891.82129	
